workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
4735,894,10,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4736,945,10,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4737,950,2,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4738,951,8,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4739,994,2,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4740,996,8,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4741,3,100,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4742,324,20,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4743,327,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4744,329,20,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4745,398,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4746,399,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4747,400,4,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4748,401,16,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4749,529,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4750,532,40,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4751,533,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4752,534,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4753,802,2,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4754,804,8,0,2011-09-29 00:00:00,2011-10-10 00:00:00,2011-10-10 00:00:00,,2011-10-10 00:00:00
4755,316,20,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4756,331,20,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4757,350,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4758,531,10,0,2011-09-29 00:00:00,2011-10-09 00:00:00,2011-10-10 00:00:00,,2011-10-09 00:00:00
4759,750,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4760,752,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4761,753,2,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4762,766,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4763,517,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4764,519,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4765,718,1,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4766,720,1,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4767,721,2,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4768,723,1,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4769,806,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4770,807,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4771,811,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4772,813,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4773,818,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4774,820,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4775,826,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4776,828,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4777,894,5,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4778,945,5,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4779,950,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4780,951,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4781,994,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4782,996,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4783,3,50,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4784,324,10,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4785,327,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4786,329,10,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4787,398,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4788,399,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4789,400,2,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4790,401,8,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4791,529,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4792,532,20,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4793,533,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4794,534,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4795,802,1,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4796,804,4,0,2011-09-30 00:00:00,2011-10-12 00:00:00,2011-10-11 00:00:00,,2011-10-12 00:00:00
4797,316,10,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4798,331,10,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4799,350,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4800,531,5,0,2011-09-30 00:00:00,2011-10-10 00:00:00,2011-10-11 00:00:00,,2011-10-10 00:00:00
4801,750,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4802,752,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4803,753,2,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4804,759,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4805,760,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4806,765,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4807,766,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4808,773,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4809,778,1,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4810,516,2,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4811,517,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4812,519,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4813,718,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4814,720,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4815,721,2,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4816,722,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4817,723,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4818,728,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4819,729,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4820,740,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4821,745,1,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4822,806,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4823,807,6,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4824,810,2,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4825,811,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4826,813,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4827,817,2,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4828,818,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4829,820,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4830,825,2,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4831,826,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4832,828,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4833,894,10,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4834,945,10,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4835,950,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4836,951,6,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4837,994,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4838,996,6,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4839,3,100,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4840,324,20,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4841,327,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4842,328,4,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4843,329,16,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4844,398,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4845,399,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4846,400,8,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4847,401,12,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4848,529,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4849,532,40,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4850,533,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4851,534,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4852,802,4,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4853,804,6,0,2011-10-01 00:00:00,2011-10-12 00:00:00,2011-10-12 00:00:00,,2011-10-12 00:00:00
4854,316,20,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4855,331,20,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4856,350,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4857,531,10,0,2011-10-01 00:00:00,2011-10-11 00:00:00,2011-10-12 00:00:00,,2011-10-11 00:00:00
4858,749,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4859,751,2,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4860,753,2,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4861,764,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4862,772,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4863,516,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4864,517,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4865,519,5,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4866,717,1,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4867,719,2,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4868,721,2,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4869,727,1,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4870,739,1,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4871,806,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4872,807,6,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4873,810,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4874,811,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4875,813,5,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4876,817,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4877,818,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4878,820,5,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4879,825,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4880,826,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4881,828,5,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4882,894,7,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4883,945,7,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4884,950,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4885,951,6,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4886,994,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4887,996,6,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4888,3,70,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4889,324,14,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4890,327,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4891,328,2,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4892,329,12,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4893,398,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4894,399,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4895,400,2,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4896,401,12,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4897,529,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4898,532,28,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4899,533,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4900,534,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4901,802,1,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4902,804,6,0,2011-10-02 00:00:00,2011-10-16 00:00:00,2011-10-13 00:00:00,,2011-10-16 00:00:00
4903,316,14,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4904,331,14,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4905,350,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4906,531,7,0,2011-10-02 00:00:00,2011-10-12 00:00:00,2011-10-13 00:00:00,,2011-10-12 00:00:00
4907,777,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4908,516,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4909,744,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4910,807,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4911,810,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4912,817,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4913,825,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4914,894,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4915,945,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4916,951,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4917,996,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4918,3,20,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4919,324,4,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4920,327,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4921,328,4,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4922,398,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4923,399,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4924,401,4,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4925,529,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4926,532,8,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4927,533,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4928,534,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4929,804,2,0,2011-10-03 00:00:00,2011-10-14 00:00:00,2011-10-14 00:00:00,,2011-10-14 00:00:00
4930,316,4,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4931,331,4,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4932,350,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4933,531,2,0,2011-10-03 00:00:00,2011-10-13 00:00:00,2011-10-14 00:00:00,,2011-10-13 00:00:00
4934,717,3,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4935,718,2,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4936,722,37,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4937,725,41,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4938,726,40,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4939,727,1,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4940,729,40,1,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,6,2011-10-14 00:00:00
4941,730,32,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4942,732,39,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4943,733,15,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4944,736,3,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4945,738,43,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4946,739,4,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4947,741,22,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4948,742,17,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4949,743,22,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4950,744,3,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4951,745,17,0,2011-10-04 00:00:00,2011-10-14 00:00:00,2011-10-15 00:00:00,,2011-10-14 00:00:00
4952,747,12,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4953,748,24,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4954,749,41,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4955,750,23,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4956,751,23,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4957,752,27,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4958,753,49,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
4959,754,82,0,2011-10-04 00:00:00,2011-10-20 00:00:00,2011-10-15 00:00:00,,2011-10-20 00:00:00
